respondent_id,xyz_vaccine,seasonal_vaccine
27144,0.0,0.02222455597793361
27145,0.0,0.001469625396624059
27146,0.0,0.023422355611928753
27147,0.0,0.8657745083550722
27148,0.0,4.416087822136462e-17
27149,0.0,0.9791111841973601
27150,0.0,0.9999991106701434
27151,0.0,0.00031427885745259626
27152,0.0,0.00016704423032835742
27153,0.0,0.9691645464064949
27154,0.0,0.9598357999775655
27155,0.0,0.7197811004066614
27156,0.0,0.00682115117255995
27157,0.0,1.4731960742196455e-05
27158,0.0,0.2810157974146603
27159,0.0,9.976268842419774e-15
27160,0.0,0.8001937043929017
27161,0.0,0.999999997965979
27162,0.0,0.0006620373327552912
27163,0.0,2.1346240495521956e-27
27164,0.0,0.03164628650825338
27165,0.0,0.9996014598145462
27166,0.0,0.37396593391549043
27167,0.0,0.9999993788023727
27168,0.0,0.999422311267832
27169,0.0,0.9961628363528219
27170,0.0,0.9964074402044579
27171,0.0,7.505510575484669e-05
27172,0.0,0.04431197283659564
27173,0.0,0.9539577533943698
27174,0.0,1.5479895547623486e-07
27175,0.0,0.9765744631888917
27176,0.0,0.9995853255980526
27177,0.0,0.9999064268609363
27178,0.0,0.5527209767444117
27179,0.0,0.017751998533491194
27180,0.0,0.00010731326388081959
27181,0.0,0.003062309733289807
27182,0.0,1.5905698415306236e-08
27183,0.0,0.04346679213531841
27184,0.0,1.9069154612749427e-10
27185,0.0,0.9999839688267994
27186,0.0,3.2955969822264345e-05
27187,0.0,0.14658620223436092
27188,0.0,2.3289261148334875e-06
27189,0.0,5.0207187086457526e-09
27190,0.0,1.8335828165317824e-05
27191,0.0,5.3303191069972664e-05
27192,0.0,0.84223412693791
27193,0.0,2.660272021703645e-11
27194,0.0,3.5283429760846554e-16
27195,0.0,1.6830420274992085e-24
27196,0.0,0.9999999212895037
27197,0.0,0.4960706381845715
27198,0.0,0.9999894490074086
27199,0.0,0.0031644725686599995
27200,0.0,0.9969152805670772
27201,0.0,0.999999657144708
27202,0.0,1.3644976998282475e-10
27203,0.0,1.321240140882819e-11
27204,0.0,1.5569680857824605e-19
27205,0.0,0.04980098842130335
27206,0.0,0.9999999743402949
27207,0.0,0.7132759183699054
27208,0.0,0.9952319940635885
27209,0.0,0.44091084776779554
27210,0.0,0.43104598299404373
27211,0.0,0.0001768793462966792
27212,0.0,0.9992621781319433
27213,0.0,0.2602938862132364
27214,0.0,0.0017425919402731412
27215,0.0,0.992554219324918
27216,0.0,0.811015581558731
27217,0.0,0.00047957916833952743
27218,0.0,0.9026396703489372
27219,0.0,0.986424766487708
27220,0.0,1.1529128818870563e-13
27221,0.0,0.6112153100579445
27222,0.0,0.9999993954812723
27223,0.0,3.16607434525257e-34
27224,0.0,0.9993005231862545
27225,0.0,0.9452616376184588
27226,0.0,3.7155723009514154e-22
27227,0.0,0.9246249743176692
27228,0.0,0.9891287759096272
27229,0.0,0.999869733914041
27230,0.0,0.9959505406833482
27231,0.0,0.9508564121271676
27232,0.0,0.5869073420533918
27233,0.0,0.7017001760471754
27234,0.0,1.9642574416516173e-15
27235,0.0,0.9999999306305873
27236,0.0,0.0007150471699170951
27237,0.0,2.6379279468088366e-07
27238,0.0,0.8834801216446949
27239,0.0,0.6367527619579076
27240,0.0,0.9194863317396413
27241,0.0,0.023332169605688617
27242,0.0,0.9999838073064726
27243,0.0,0.36511615205229897
27244,0.0,9.503792906143841e-09
27245,0.0,0.49572712150620946
27246,0.0,0.9999757230412843
27247,0.0,0.9595495329919975
27248,0.0,2.4380102471554822e-08
27249,0.0,0.8334659680103574
27250,0.0,0.7636752206049975
27251,0.0,0.4216142784181722
27252,0.0,0.9999943164411933
27253,0.0,0.1345800309375632
27254,0.0,0.9999999999793125
27255,0.0,0.9999999967852204
27256,0.0,0.9998666403953141
27257,0.0,0.5696098574566076
27258,0.0,0.9979319956361833
27259,0.0,0.9999205057012677
27260,0.0,1.088707274705564e-05
27261,0.0,0.5011921073289318
27262,0.0,2.3848337741050445e-41
27263,0.0,1.7652160234141732e-23
27264,0.0,0.048828071597411864
27265,0.0,1.2931844507697477e-24
27266,0.0,0.1643082325374408
27267,0.0,0.4822104671868821
27268,0.0,0.9975332344229859
27269,0.0,0.9961263935648031
27270,0.0,1.994498115743604e-06
27271,0.0,0.4753840783970972
27272,0.0,3.5948993663046164e-07
27273,0.0,7.300629918826027e-37
27274,0.0,0.5341176076432335
27275,0.0,4.434446588583943e-10
27276,0.0,2.2903491029048908e-11
27277,0.0,0.001699108341361906
27278,0.0,0.966330891725726
27279,0.0,0.22118539379027818
27280,0.0,0.7504422403547822
27281,0.0,0.0758023444589364
27282,0.0,0.9422423241671573
27283,0.0,3.513116114596021e-24
27284,0.0,0.3629991153740019
27285,0.0,0.14838212476488305
27286,0.0,0.032566198880285696
27287,0.0,0.38797519859813684
27288,0.0,0.9999996563743299
27289,0.0,2.625373415460534e-07
27290,0.0,0.0007330053167650955
27291,0.0,0.9999997633423958
27292,0.0,0.8773519548667426
27293,0.0,0.9722049996180452
27294,0.0,0.0001525079722435745
27295,0.0,0.9298342655903298
27296,0.0,0.9412486507626296
27297,0.0,0.8424836900102722
27298,0.0,0.8085917143920863
27299,0.0,0.7378422630499126
27300,0.0,0.9583163856126364
27301,0.0,8.044428917855226e-13
27302,0.0,4.9620452494991565e-15
27303,0.0,1.381507843366114e-05
27304,0.0,0.0709469207425061
27305,0.0,9.39704335658257e-05
27306,0.0,0.39078379340475977
27307,0.0,0.006479089137779198
27308,0.0,3.09357162961173e-16
27309,0.0,0.9989113093753815
27310,0.0,0.06145804940985655
27311,0.0,0.9999589717830728
27312,0.0,0.06461165076657913
27313,0.0,8.761535976563631e-33
27314,0.0,3.34641463878264e-32
27315,0.0,0.20666170019087932
27316,0.0,0.9624120553654392
27317,0.0,0.017831390810009905
27318,0.0,0.3578043480803791
27319,0.0,2.248303173203239e-23
27320,0.0,0.9999999905432575
27321,0.0,0.0009749032379630345
27322,0.0,1.0
27323,0.0,2.9049667423990102e-08
27324,0.0,1.1425310442807004e-06
27325,0.0,0.9997726094156937
27326,0.0,7.323430191416679e-05
27327,0.0,0.03314973405083801
27328,0.0,0.9487382674638104
27329,0.0,0.946411700577313
27330,0.0,0.00816388415362873
27331,0.0,8.795055579583187e-09
27332,0.0,0.9917089639684095
27333,0.0,0.7281120354610533
27334,0.0,0.0063626286284944
27335,0.0,0.942913116960113
27336,0.0,1.8902140936384607e-06
27337,0.0,2.837782106702472e-15
27338,0.0,0.9999999643760493
27339,0.0,0.01152590267351161
27340,0.0,0.0008731692621630111
27341,0.0,0.7979689410632448
27342,0.0,0.9982325559506715
27343,0.0,5.587541003406941e-15
27344,0.0,0.356195706535996
27345,0.0,0.2641274377320782
27346,0.0,0.9999989711195875
27347,0.0,1.0161818861884582e-11
27348,0.0,3.908826214949824e-07
27349,0.0,0.04602472289642173
27350,0.0,0.9327619045524609
27351,0.0,0.9999999999544329
27352,0.0,0.9999731002757103
27353,0.0,3.494710248782492e-08
27354,0.0,0.12324512254686432
27355,0.0,0.9855841843080247
27356,0.0,3.904224321944095e-09
27357,0.0,0.7099716028241537
27358,0.0,0.902965189930792
27359,0.0,0.9898956582590452
27360,0.0,6.603228145066288e-07
27361,0.0,0.47096038662065404
27362,0.0,0.8637076589169375
27363,0.0,0.9989632468442426
27364,0.0,0.01934592561560697
27365,0.0,0.9961688204292513
27366,0.0,0.9999706831830173
27367,0.0,0.11477407883292669
27368,0.0,0.9212342722152306
27369,0.0,1.7301120853767775e-08
27370,0.0,4.268457216050148e-05
27371,0.0,1.207803665776293e-07
27372,0.0,0.9927059647410656
27373,0.0,0.9999956965567086
27374,0.0,0.0006957593934434365
27375,0.0,0.9956324470515927
27376,0.0,0.9996544515041489
27377,0.0,0.879533384557987
27378,0.0,5.991949416566896e-06
27379,0.0,1.1189026799116233e-05
27380,0.0,0.9999999904476864
27381,0.0,1.120212081674139e-22
27382,0.0,0.006474277264526895
27383,0.0,0.15935046624124083
27384,0.0,8.516988189603352e-06
27385,0.0,0.8357788136465214
27386,0.0,0.9876331432236765
27387,0.0,0.9820499134950895
27388,0.0,1.9171733532960712e-32
27389,0.0,1.6465660906728022e-18
27390,0.0,8.068750709932333e-12
27391,0.0,0.8253907940013898
27392,0.0,0.9999999999659943
27393,0.0,4.580973702782733e-07
27394,0.0,0.01711251725392138
27395,0.0,4.0757274386710214e-16
27396,0.0,2.5757028485057625e-09
27397,0.0,0.9999999994305058
27398,0.0,0.9976076016144707
27399,0.0,0.0029603631118193486
27400,0.0,0.09999940110103124
27401,0.0,0.14221137221872984
27402,0.0,0.0007906979874912013
27403,0.0,0.060807006499002746
27404,0.0,0.9632378338049544
27405,0.0,1.0
27406,0.0,0.4066502466224482
27407,0.0,0.011133207820344356
27408,0.0,0.6942080003372205
27409,0.0,0.999999999732518
27410,0.0,1.0485393695690944e-07
27411,0.0,0.2634605425697689
27412,0.0,0.993604747784424
27413,0.0,3.557369940711318e-07
27414,0.0,0.9993905191413949
27415,0.0,0.8945645250807671
27416,0.0,0.16912199782492648
27417,0.0,0.004074691331367898
27418,0.0,0.999999999397204
27419,0.0,0.9984556390703245
27420,0.0,2.2851936062721447e-14
27421,0.0,0.5123565789530563
27422,0.0,0.9999999999995666
27423,0.0,0.0068236360799992036
27424,0.0,0.22615849066971547
27425,0.0,0.9999999537617683
27426,0.0,0.7300064217192337
27427,0.0,0.9813746474953127
27428,0.0,6.119418195708434e-07
27429,0.0,2.161060066998932e-15
27430,0.0,1.8553820668796298e-08
27431,0.0,0.08166869024369697
27432,0.0,0.9719211544591893
27433,0.0,0.7359067492681262
27434,0.0,0.6924377221249856
27435,0.0,0.9961644827620106
27436,0.0,0.0007170722877475437
27437,0.0,7.613271185281456e-10
27438,0.0,1.0381637470459846e-05
27439,0.0,0.9926612579114716
27440,0.0,0.9537887522895973
27441,0.0,0.9906011214733199
27442,0.0,0.758789994338152
27443,0.0,0.03222764663942723
27444,0.0,5.271164199041764e-09
27445,0.0,0.030899114299921156
27446,0.0,0.002155424681779175
27447,0.0,0.9997280235371071
27448,0.0,0.0022032226378369624
27449,0.0,1.434126377076296e-07
27450,0.0,0.9998979311914156
27451,0.0,3.33678879419949e-21
27452,0.0,2.416355793517047e-12
27453,0.0,0.9843093841246936
27454,0.0,1.1974553353360305e-09
27455,0.0,0.4752195989352945
27456,0.0,0.9999999999997939
27457,0.0,2.27488180855003e-10
27458,0.0,0.10952500697611207
27459,0.0,0.1836451579020539
27460,0.0,0.9999999959886132
27461,0.0,1.1050109832362062e-34
27462,0.0,0.06734852047616884
27463,0.0,0.5058147778893177
27464,0.0,8.673952427735835e-05
27465,0.0,0.9999999998631766
27466,0.0,1.888763204451924e-15
27467,0.0,3.169495074450249e-14
27468,0.0,0.00015927289548026187
27469,0.0,0.15376247898959564
27470,0.0,0.9999578814096329
27471,0.0,0.00995741554192437
27472,0.0,5.709867923514229e-05
27473,0.0,0.29158010888577285
27474,0.0,0.45564247881200115
27475,0.0,2.2271412663556628e-10
27476,0.0,0.5312353987329831
27477,0.0,3.700705344442657e-08
27478,0.0,4.342140503104048e-27
27479,0.0,0.018516103554359654
27480,0.0,0.9912641845322792
27481,0.0,0.9915871391626596
27482,0.0,0.9985010180073886
27483,0.0,0.9939157182574653
27484,0.0,0.9999999986183412
27485,0.0,0.2919375776847357
27486,0.0,0.922227070032289
27487,0.0,0.9992991373137702
27488,0.0,0.9999999879245643
27489,0.0,0.9999997521652167
27490,0.0,2.8793786614847365e-18
27491,0.0,0.9995242740512607
27492,0.0,0.0017022944939840223
27493,0.0,0.0035126088907747348
27494,0.0,0.999921423040264
27495,0.0,0.09528923586325835
27496,0.0,1.3388212683926296e-10
27497,0.0,5.424229920361715e-13
27498,0.0,1.0278459442673421e-08
27499,0.0,0.9723813402853906
27500,0.0,0.8892656914178705
27501,0.0,5.774634747200261e-06
27502,0.0,0.9999999999996554
27503,0.0,0.0019645445310979147
27504,0.0,4.182298803179873e-12
27505,0.0,9.601587069273415e-08
27506,0.0,0.9975552518783773
27507,0.0,0.8859155530499311
27508,0.0,0.7418230834491071
27509,0.0,7.599195529263762e-12
27510,0.0,0.9644306779497368
27511,0.0,0.37041521166579144
27512,0.0,0.5759445180473031
27513,0.0,0.9840788519800215
27514,0.0,0.9980718118651478
27515,0.0,0.011742479287039661
27516,0.0,0.9908977988710286
27517,0.0,1.341995534174903e-08
27518,0.0,0.9999999295188926
27519,0.0,4.5389750912901245e-09
27520,0.0,3.4833981126599884e-08
27521,0.0,3.790748136709006e-09
27522,0.0,1.0117652177459542e-07
27523,0.0,3.32261932606694e-23
27524,0.0,0.440714139974546
27525,0.0,0.9902029042438796
27526,0.0,0.9935590967100735
27527,0.0,0.713891095679242
27528,0.0,0.99761074673989
27529,0.0,0.05988701398141256
27530,0.0,1.872645981372583e-09
27531,0.0,2.7038633510858554e-14
27532,0.0,0.9937454695559664
27533,0.0,5.1530169993186306e-05
27534,0.0,1.6370192384871723e-21
27535,0.0,0.990352548559131
27536,0.0,0.037532986392164756
27537,0.0,0.9999195748193023
27538,0.0,1.0716250091341966e-30
27539,0.0,0.9608106680168692
27540,0.0,0.9961962279794542
27541,0.0,0.9996441867882463
